BatchID,EquipmentID
BATCH_932,EQUIP_184
BATCH_933,EQUIP_158
BATCH_934,EQUIP_47
BATCH_935,EQUIP_21
BATCH_936,EQUIP_128
BATCH_937,EQUIP_26
BATCH_938,EQUIP_90
BATCH_939,EQUIP_285
BATCH_940,EQUIP_237
BATCH_941,EQUIP_32
BATCH_942,EQUIP_67
BATCH_943,EQUIP_44
BATCH_944,EQUIP_39
BATCH_945,EQUIP_228
BATCH_946,EQUIP_170
BATCH_947,EQUIP_26
BATCH_948,EQUIP_203
BATCH_949,EQUIP_219
BATCH_950,EQUIP_96
BATCH_951,EQUIP_77
BATCH_952,EQUIP_126
BATCH_953,EQUIP_282
BATCH_954,EQUIP_197
BATCH_955,EQUIP_270
BATCH_956,EQUIP_279
BATCH_957,EQUIP_184
BATCH_958,EQUIP_177
BATCH_959,EQUIP_199
BATCH_960,EQUIP_113
BATCH_961,EQUIP_242
BATCH_962,EQUIP_120
BATCH_963,EQUIP_124
BATCH_964,EQUIP_29
BATCH_965,EQUIP_199
BATCH_966,EQUIP_163
BATCH_967,EQUIP_15
BATCH_968,EQUIP_291
BATCH_969,EQUIP_97
BATCH_970,EQUIP_90
BATCH_971,EQUIP_120
BATCH_972,EQUIP_245
BATCH_973,EQUIP_104
BATCH_974,EQUIP_91
BATCH_975,EQUIP_76
BATCH_976,EQUIP_57
BATCH_977,EQUIP_38
BATCH_978,EQUIP_203
BATCH_979,EQUIP_166
BATCH_980,EQUIP_224
BATCH_981,EQUIP_163
BATCH_982,EQUIP_183
BATCH_983,EQUIP_90
BATCH_984,EQUIP_151
BATCH_985,EQUIP_294
BATCH_986,EQUIP_17
BATCH_987,EQUIP_114
BATCH_988,EQUIP_255
BATCH_989,EQUIP_122
BATCH_990,EQUIP_46
BATCH_991,EQUIP_172
BATCH_992,EQUIP_128
BATCH_993,EQUIP_56
BATCH_994,EQUIP_225
BATCH_995,EQUIP_212
BATCH_996,EQUIP_193
BATCH_997,EQUIP_296
BATCH_998,EQUIP_84
BATCH_999,EQUIP_18
BATCH_1000,EQUIP_54
BATCH_1001,EQUIP_193
BATCH_1002,EQUIP_48
BATCH_1003,EQUIP_248
BATCH_1004,EQUIP_85
BATCH_1005,EQUIP_52
BATCH_1006,EQUIP_210
BATCH_1007,EQUIP_277
BATCH_1008,EQUIP_122
BATCH_1009,EQUIP_282
BATCH_1010,EQUIP_185
BATCH_1011,EQUIP_246
BATCH_1012,EQUIP_88
BATCH_1013,EQUIP_243
BATCH_1014,EQUIP_204
BATCH_1015,EQUIP_136
BATCH_1016,EQUIP_95
BATCH_1017,EQUIP_229
BATCH_1018,EQUIP_135
BATCH_1019,EQUIP_78
BATCH_1020,EQUIP_44
BATCH_1021,EQUIP_212
BATCH_1022,EQUIP_284
BATCH_1023,EQUIP_215
BATCH_1024,EQUIP_244
BATCH_1025,EQUIP_41
BATCH_1026,EQUIP_293
BATCH_1027,EQUIP_76
BATCH_1028,EQUIP_86
BATCH_1029,EQUIP_65
BATCH_1030,EQUIP_223
BATCH_1031,EQUIP_133
BATCH_1032,EQUIP_35
BATCH_1033,EQUIP_283
BATCH_1034,EQUIP_7
BATCH_1035,EQUIP_268
BATCH_1036,EQUIP_77
BATCH_1037,EQUIP_52
BATCH_1038,EQUIP_52
BATCH_1039,EQUIP_177
BATCH_1040,EQUIP_249
BATCH_1041,EQUIP_89
BATCH_1042,EQUIP_206
BATCH_1043,EQUIP_170
BATCH_1044,EQUIP_244
BATCH_1045,EQUIP_11
BATCH_1046,EQUIP_252
BATCH_1047,EQUIP_117
BATCH_1048,EQUIP_227
BATCH_1049,EQUIP_214
BATCH_1050,EQUIP_227
BATCH_1051,EQUIP_265
BATCH_1052,EQUIP_264
BATCH_1053,EQUIP_260
BATCH_1054,EQUIP_269
BATCH_1055,EQUIP_99
BATCH_1056,EQUIP_128
BATCH_1057,EQUIP_185
BATCH_1058,EQUIP_238
BATCH_1059,EQUIP_64
BATCH_1060,EQUIP_251
BATCH_1061,EQUIP_243
BATCH_1062,EQUIP_84
BATCH_1063,EQUIP_47
BATCH_1064,EQUIP_84
BATCH_1065,EQUIP_110
BATCH_1066,EQUIP_106
BATCH_1067,EQUIP_11
BATCH_1068,EQUIP_5
BATCH_1069,EQUIP_5
BATCH_1070,EQUIP_157
BATCH_1071,EQUIP_217
BATCH_1072,EQUIP_236
BATCH_1073,EQUIP_267
BATCH_1074,EQUIP_53
BATCH_1075,EQUIP_192
BATCH_1076,EQUIP_145
BATCH_1077,EQUIP_33
BATCH_1078,EQUIP_142
BATCH_1079,EQUIP_153
BATCH_1080,EQUIP_124
BATCH_1081,EQUIP_207
BATCH_1082,EQUIP_14
BATCH_1083,EQUIP_133
BATCH_1084,EQUIP_19
BATCH_1085,EQUIP_98
BATCH_1086,EQUIP_274
BATCH_1087,EQUIP_184
BATCH_1088,EQUIP_286
BATCH_1089,EQUIP_66
BATCH_1090,EQUIP_287
BATCH_1091,EQUIP_172
BATCH_1092,EQUIP_115
BATCH_1093,EQUIP_170
BATCH_1094,EQUIP_238
BATCH_1095,EQUIP_299
BATCH_1096,EQUIP_100
BATCH_1097,EQUIP_196
BATCH_1098,EQUIP_78
BATCH_1099,EQUIP_292
BATCH_1100,EQUIP_93
BATCH_1101,EQUIP_91
BATCH_1102,EQUIP_232
BATCH_1103,EQUIP_87
BATCH_1104,EQUIP_46
BATCH_1105,EQUIP_220
BATCH_1106,EQUIP_197
BATCH_1107,EQUIP_192
BATCH_1108,EQUIP_272
BATCH_1109,EQUIP_128
BATCH_1110,EQUIP_160
BATCH_1111,EQUIP_157
BATCH_1112,EQUIP_153
BATCH_1113,EQUIP_267
BATCH_1114,EQUIP_69
BATCH_1115,EQUIP_97
BATCH_1116,EQUIP_115
BATCH_1117,EQUIP_12
BATCH_1118,EQUIP_188
BATCH_1119,EQUIP_193
BATCH_1120,EQUIP_274
BATCH_1121,EQUIP_25
BATCH_1122,EQUIP_11
BATCH_1123,EQUIP_228
BATCH_1124,EQUIP_243
BATCH_1125,EQUIP_5
BATCH_1126,EQUIP_267
BATCH_1127,EQUIP_71
BATCH_1128,EQUIP_61
BATCH_1129,EQUIP_255
BATCH_1130,EQUIP_135
BATCH_1131,EQUIP_184
BATCH_1132,EQUIP_21
BATCH_1133,EQUIP_247
BATCH_1134,EQUIP_46
BATCH_1135,EQUIP_253
BATCH_1136,EQUIP_39
BATCH_1137,EQUIP_132
BATCH_1138,EQUIP_152
BATCH_1139,EQUIP_90
BATCH_1140,EQUIP_185
BATCH_1141,EQUIP_60
BATCH_1142,EQUIP_5
BATCH_1143,EQUIP_88
BATCH_1144,EQUIP_138
BATCH_1145,EQUIP_176
BATCH_1146,EQUIP_234
BATCH_1147,EQUIP_245
BATCH_1148,EQUIP_86
BATCH_1149,EQUIP_31
BATCH_1150,EQUIP_248
BATCH_1151,EQUIP_93
BATCH_1152,EQUIP_15
BATCH_1153,EQUIP_67
BATCH_1154,EQUIP_211
BATCH_1155,EQUIP_161
BATCH_1156,EQUIP_269
BATCH_1157,EQUIP_290
BATCH_1158,EQUIP_266
BATCH_1159,EQUIP_49
BATCH_1160,EQUIP_247
BATCH_1161,EQUIP_198
BATCH_1162,EQUIP_28
BATCH_1163,EQUIP_259
BATCH_1164,EQUIP_85
BATCH_1165,EQUIP_124
BATCH_1166,EQUIP_115
BATCH_1167,EQUIP_121
BATCH_1168,EQUIP_294
BATCH_1169,EQUIP_229
BATCH_1170,EQUIP_10
BATCH_1171,EQUIP_286
BATCH_1172,EQUIP_156
BATCH_1173,EQUIP_234
BATCH_1174,EQUIP_28
BATCH_1175,EQUIP_170
BATCH_1176,EQUIP_243
BATCH_1177,EQUIP_232
BATCH_1178,EQUIP_114
BATCH_1179,EQUIP_150
BATCH_1180,EQUIP_55
BATCH_1181,EQUIP_210
BATCH_1182,EQUIP_97
BATCH_1183,EQUIP_98
BATCH_1184,EQUIP_213
BATCH_1185,EQUIP_64
BATCH_1186,EQUIP_259
BATCH_1187,EQUIP_25
BATCH_1188,EQUIP_248
BATCH_1189,EQUIP_91
BATCH_1190,EQUIP_66
BATCH_1191,EQUIP_165
BATCH_1192,EQUIP_128
BATCH_1193,EQUIP_151
BATCH_1194,EQUIP_263
BATCH_1195,EQUIP_161
BATCH_1196,EQUIP_112
BATCH_1197,EQUIP_149
BATCH_1198,EQUIP_68
BATCH_1199,EQUIP_92
BATCH_1200,EQUIP_166
BATCH_1201,EQUIP_288
BATCH_1202,EQUIP_214
BATCH_1203,EQUIP_274
BATCH_1204,EQUIP_268
BATCH_1205,EQUIP_28
BATCH_1206,EQUIP_83
BATCH_1207,EQUIP_32
BATCH_1208,EQUIP_278
BATCH_1209,EQUIP_53
BATCH_1210,EQUIP_115
BATCH_1211,EQUIP_122
BATCH_1212,EQUIP_25
BATCH_1213,EQUIP_161
BATCH_1214,EQUIP_129
BATCH_1215,EQUIP_227
BATCH_1216,EQUIP_189
BATCH_1217,EQUIP_101
BATCH_1218,EQUIP_151
BATCH_1219,EQUIP_39
BATCH_1220,EQUIP_62
BATCH_1221,EQUIP_285
BATCH_1222,EQUIP_131
BATCH_1223,EQUIP_80
BATCH_1224,EQUIP_27
BATCH_1225,EQUIP_155
BATCH_1226,EQUIP_38
BATCH_1227,EQUIP_113
BATCH_1228,EQUIP_259
BATCH_1229,EQUIP_207
BATCH_1230,EQUIP_110
BATCH_1231,EQUIP_151
BATCH_1232,EQUIP_244
BATCH_1233,EQUIP_5
BATCH_1234,EQUIP_124
BATCH_1235,EQUIP_125
BATCH_1236,EQUIP_165
BATCH_1237,EQUIP_277
BATCH_1238,EQUIP_265
BATCH_1239,EQUIP_261
BATCH_1240,EQUIP_99
BATCH_1241,EQUIP_50
BATCH_1242,EQUIP_4
BATCH_1243,EQUIP_110
BATCH_1244,EQUIP_54
BATCH_1245,EQUIP_223
BATCH_1246,EQUIP_79
BATCH_1247,EQUIP_20
BATCH_1248,EQUIP_129
BATCH_1249,EQUIP_117
BATCH_1250,EQUIP_231
BATCH_1251,EQUIP_9
BATCH_1252,EQUIP_4
BATCH_1253,EQUIP_300
BATCH_1254,EQUIP_184
BATCH_1255,EQUIP_155
BATCH_1256,EQUIP_225
BATCH_1257,EQUIP_16
BATCH_1258,EQUIP_70
BATCH_1259,EQUIP_280
BATCH_1260,EQUIP_192
BATCH_1261,EQUIP_285
BATCH_1262,EQUIP_294
BATCH_1263,EQUIP_44
BATCH_1264,EQUIP_177
BATCH_1265,EQUIP_263
BATCH_1266,EQUIP_130
BATCH_1267,EQUIP_291
BATCH_1268,EQUIP_282
BATCH_1269,EQUIP_149
BATCH_1270,EQUIP_102
BATCH_1271,EQUIP_170
BATCH_1272,EQUIP_121
BATCH_1273,EQUIP_100
BATCH_1274,EQUIP_157
BATCH_1275,EQUIP_291
BATCH_1276,EQUIP_87
BATCH_1277,EQUIP_114
BATCH_1278,EQUIP_142
BATCH_1279,EQUIP_170
BATCH_1280,EQUIP_184
BATCH_1281,EQUIP_56
BATCH_1282,EQUIP_144
BATCH_1283,EQUIP_101
BATCH_1284,EQUIP_40
BATCH_1285,EQUIP_260
BATCH_1286,EQUIP_297
BATCH_1287,EQUIP_19
BATCH_1288,EQUIP_277
BATCH_1289,EQUIP_188
BATCH_1290,EQUIP_149
BATCH_1291,EQUIP_47
BATCH_1292,EQUIP_123
BATCH_1293,EQUIP_264
BATCH_1294,EQUIP_290
BATCH_1295,EQUIP_75
BATCH_1296,EQUIP_184
BATCH_1297,EQUIP_119
BATCH_1298,EQUIP_22
BATCH_1299,EQUIP_185
BATCH_1300,EQUIP_24
BATCH_1301,EQUIP_267
BATCH_1302,EQUIP_135
BATCH_1303,EQUIP_193
BATCH_1304,EQUIP_40
BATCH_1305,EQUIP_115
BATCH_1306,EQUIP_177
BATCH_1307,EQUIP_4
BATCH_1308,EQUIP_118
BATCH_1309,EQUIP_109
BATCH_1310,EQUIP_61
BATCH_1311,EQUIP_170
BATCH_1312,EQUIP_246
BATCH_1313,EQUIP_211
BATCH_1314,EQUIP_294
BATCH_1315,EQUIP_263
BATCH_1316,EQUIP_86
BATCH_1317,EQUIP_208
BATCH_1318,EQUIP_146
BATCH_1319,EQUIP_242
BATCH_1320,EQUIP_211
BATCH_1321,EQUIP_94
BATCH_1322,EQUIP_86
BATCH_1323,EQUIP_233
BATCH_1324,EQUIP_194
BATCH_1325,EQUIP_104
BATCH_1326,EQUIP_77
BATCH_1327,EQUIP_20
BATCH_1328,EQUIP_61
BATCH_1329,EQUIP_277
BATCH_1330,EQUIP_221
BATCH_1331,EQUIP_23
BATCH_1332,EQUIP_247
BATCH_1333,EQUIP_295
BATCH_1334,EQUIP_245
BATCH_1335,EQUIP_43
BATCH_1336,EQUIP_210
BATCH_1337,EQUIP_4
BATCH_1338,EQUIP_4
BATCH_1339,EQUIP_162
BATCH_1340,EQUIP_219
BATCH_1341,EQUIP_275
BATCH_1342,EQUIP_142
BATCH_1343,EQUIP_212
BATCH_1344,EQUIP_190
BATCH_1345,EQUIP_158
BATCH_1346,EQUIP_204
BATCH_1347,EQUIP_61
BATCH_1348,EQUIP_83
BATCH_1349,EQUIP_174
BATCH_1350,EQUIP_27
BATCH_1351,EQUIP_3
BATCH_1352,EQUIP_242
BATCH_1353,EQUIP_33
BATCH_1354,EQUIP_20
BATCH_1355,EQUIP_206
BATCH_1356,EQUIP_30
BATCH_1357,EQUIP_254
BATCH_1358,EQUIP_266
BATCH_1359,EQUIP_262
BATCH_1360,EQUIP_87
BATCH_1361,EQUIP_1
BATCH_1362,EQUIP_142
BATCH_1363,EQUIP_203
BATCH_1364,EQUIP_8
BATCH_1365,EQUIP_47
BATCH_1366,EQUIP_287
BATCH_1367,EQUIP_142
BATCH_1368,EQUIP_233
BATCH_1369,EQUIP_134
BATCH_1370,EQUIP_287
BATCH_1371,EQUIP_60
BATCH_1372,EQUIP_276
BATCH_1373,EQUIP_227
BATCH_1374,EQUIP_125
BATCH_1375,EQUIP_235
BATCH_1376,EQUIP_15
BATCH_1377,EQUIP_196
BATCH_1378,EQUIP_118
BATCH_1379,EQUIP_181
BATCH_1380,EQUIP_135
BATCH_1381,EQUIP_176
BATCH_1382,EQUIP_244
BATCH_1383,EQUIP_294
BATCH_1384,EQUIP_98
BATCH_1385,EQUIP_124
BATCH_1386,EQUIP_104
BATCH_1387,EQUIP_183
BATCH_1388,EQUIP_41
BATCH_1389,EQUIP_4
BATCH_1390,EQUIP_247
BATCH_1391,EQUIP_295
BATCH_1392,EQUIP_262
BATCH_1393,EQUIP_296
BATCH_1394,EQUIP_217
BATCH_1395,EQUIP_178
BATCH_1396,EQUIP_235
BATCH_1397,EQUIP_236
BATCH_1398,EQUIP_108
BATCH_1399,EQUIP_186
BATCH_1400,EQUIP_135
BATCH_1401,EQUIP_176
BATCH_1402,EQUIP_108
BATCH_1403,EQUIP_187
BATCH_1404,EQUIP_93
BATCH_1405,EQUIP_118
BATCH_1406,EQUIP_121
BATCH_1407,EQUIP_101
BATCH_1408,EQUIP_5
BATCH_1409,EQUIP_265
BATCH_1410,EQUIP_250
BATCH_1411,EQUIP_291
BATCH_1412,EQUIP_84
BATCH_1413,EQUIP_244
BATCH_1414,EQUIP_172
BATCH_1415,EQUIP_286
BATCH_1416,EQUIP_211
BATCH_1417,EQUIP_102
BATCH_1418,EQUIP_276
BATCH_1419,EQUIP_167
BATCH_1420,EQUIP_229
BATCH_1421,EQUIP_147
BATCH_1422,EQUIP_86
BATCH_1423,EQUIP_293
BATCH_1424,EQUIP_176
BATCH_1425,EQUIP_150
BATCH_1426,EQUIP_203
BATCH_1427,EQUIP_186
BATCH_1428,EQUIP_231
BATCH_1429,EQUIP_12
BATCH_1430,EQUIP_129
BATCH_1431,EQUIP_41
BATCH_1432,EQUIP_49
BATCH_1433,EQUIP_14
BATCH_1434,EQUIP_43
BATCH_1435,EQUIP_44
BATCH_1436,EQUIP_127
BATCH_1437,EQUIP_65
BATCH_1438,EQUIP_15
BATCH_1439,EQUIP_167
BATCH_1440,EQUIP_277
BATCH_1441,EQUIP_70
BATCH_1442,EQUIP_234
BATCH_1443,EQUIP_289
BATCH_1444,EQUIP_274
BATCH_1445,EQUIP_117
BATCH_1446,EQUIP_188
BATCH_1447,EQUIP_6
BATCH_1448,EQUIP_70
BATCH_1449,EQUIP_5
BATCH_1450,EQUIP_245
BATCH_1451,EQUIP_150
BATCH_1452,EQUIP_281
BATCH_1453,EQUIP_288
BATCH_1454,EQUIP_200
BATCH_1455,EQUIP_41
BATCH_1456,EQUIP_140
BATCH_1457,EQUIP_138
BATCH_1458,EQUIP_94
BATCH_1459,EQUIP_234
BATCH_1460,EQUIP_252
BATCH_1461,EQUIP_26
BATCH_1462,EQUIP_53
BATCH_1463,EQUIP_225
BATCH_1464,EQUIP_78
BATCH_1465,EQUIP_216
BATCH_1466,EQUIP_238
BATCH_1467,EQUIP_75
BATCH_1468,EQUIP_37
BATCH_1469,EQUIP_129
BATCH_1470,EQUIP_63
BATCH_1471,EQUIP_198
BATCH_1472,EQUIP_18
BATCH_1473,EQUIP_49
BATCH_1474,EQUIP_243
BATCH_1475,EQUIP_166
BATCH_1476,EQUIP_282
BATCH_1477,EQUIP_153
BATCH_1478,EQUIP_112
BATCH_1479,EQUIP_223
BATCH_1480,EQUIP_142
BATCH_1481,EQUIP_125
BATCH_1482,EQUIP_244
BATCH_1483,EQUIP_46
BATCH_1484,EQUIP_174
BATCH_1485,EQUIP_31
BATCH_1486,EQUIP_275
BATCH_1487,EQUIP_120
BATCH_1488,EQUIP_178
BATCH_1489,EQUIP_11
BATCH_1490,EQUIP_69
BATCH_1491,EQUIP_225
BATCH_1492,EQUIP_251
BATCH_1493,EQUIP_179
BATCH_1494,EQUIP_284
BATCH_1495,EQUIP_231
BATCH_1496,EQUIP_233
BATCH_1497,EQUIP_195
BATCH_1498,EQUIP_187
BATCH_1499,EQUIP_33
BATCH_1500,EQUIP_98
BATCH_1501,EQUIP_283
BATCH_1502,EQUIP_210
BATCH_1503,EQUIP_268
BATCH_1504,EQUIP_67
BATCH_1505,EQUIP_249
BATCH_1506,EQUIP_199
BATCH_1507,EQUIP_132
BATCH_1508,EQUIP_37
BATCH_1509,EQUIP_41
BATCH_1510,EQUIP_286
BATCH_1511,EQUIP_30
BATCH_1512,EQUIP_21
BATCH_1513,EQUIP_40
BATCH_1514,EQUIP_50
BATCH_1515,EQUIP_198
BATCH_1516,EQUIP_128
BATCH_1517,EQUIP_286
BATCH_1518,EQUIP_55
BATCH_1519,EQUIP_235
BATCH_1520,EQUIP_54
BATCH_1521,EQUIP_259
BATCH_1522,EQUIP_227
BATCH_1523,EQUIP_282
BATCH_1524,EQUIP_221
BATCH_1525,EQUIP_124
BATCH_1526,EQUIP_282
BATCH_1527,EQUIP_232
BATCH_1528,EQUIP_18
BATCH_1529,EQUIP_70
BATCH_1530,EQUIP_114
BATCH_1531,EQUIP_142
BATCH_1532,EQUIP_293
BATCH_1533,EQUIP_20
BATCH_1534,EQUIP_136
BATCH_1535,EQUIP_132
BATCH_1536,EQUIP_205
BATCH_1537,EQUIP_167
BATCH_1538,EQUIP_296
BATCH_1539,EQUIP_154
BATCH_1540,EQUIP_196
BATCH_1541,EQUIP_172
BATCH_1542,EQUIP_62
BATCH_1543,EQUIP_6
BATCH_1544,EQUIP_28
BATCH_1545,EQUIP_277
BATCH_1546,EQUIP_114
BATCH_1547,EQUIP_202
BATCH_1548,EQUIP_295
BATCH_1549,EQUIP_149
BATCH_1550,EQUIP_173
BATCH_1551,EQUIP_26
BATCH_1552,EQUIP_205
BATCH_1553,EQUIP_67
BATCH_1554,EQUIP_102
BATCH_1555,EQUIP_101
BATCH_1556,EQUIP_269
BATCH_1557,EQUIP_221
BATCH_1558,EQUIP_46
BATCH_1559,EQUIP_188
BATCH_1560,EQUIP_13
BATCH_1561,EQUIP_180
BATCH_1562,EQUIP_226
BATCH_1563,EQUIP_192
BATCH_1564,EQUIP_44
BATCH_1565,EQUIP_76
BATCH_1566,EQUIP_57
BATCH_1567,EQUIP_170
BATCH_1568,EQUIP_105
BATCH_1569,EQUIP_281
BATCH_1570,EQUIP_73
BATCH_1571,EQUIP_193
BATCH_1572,EQUIP_131
BATCH_1573,EQUIP_139
BATCH_1574,EQUIP_5
BATCH_1575,EQUIP_185
BATCH_1576,EQUIP_198
BATCH_1577,EQUIP_51
BATCH_1578,EQUIP_273
BATCH_1579,EQUIP_235
BATCH_1580,EQUIP_127
BATCH_1581,EQUIP_251
BATCH_1582,EQUIP_178
BATCH_1583,EQUIP_155
BATCH_1584,EQUIP_32
BATCH_1585,EQUIP_16
BATCH_1586,EQUIP_116
BATCH_1587,EQUIP_71
BATCH_1588,EQUIP_117
BATCH_1589,EQUIP_219
BATCH_1590,EQUIP_169
BATCH_1591,EQUIP_71
BATCH_1592,EQUIP_104
BATCH_1593,EQUIP_269
BATCH_1594,EQUIP_75
BATCH_1595,EQUIP_163
BATCH_1596,EQUIP_61
BATCH_1597,EQUIP_75
BATCH_1598,EQUIP_212
BATCH_1599,EQUIP_141
BATCH_1600,EQUIP_68
BATCH_1601,EQUIP_137
BATCH_1602,EQUIP_119
BATCH_1603,EQUIP_41
BATCH_1604,EQUIP_258
BATCH_1605,EQUIP_192
BATCH_1606,EQUIP_71
BATCH_1607,EQUIP_210
BATCH_1608,EQUIP_212
BATCH_1609,EQUIP_104
BATCH_1610,EQUIP_225
BATCH_1611,EQUIP_167
BATCH_1612,EQUIP_219
BATCH_1613,EQUIP_195
BATCH_1614,EQUIP_293
BATCH_1615,EQUIP_20
BATCH_1616,EQUIP_22
BATCH_1617,EQUIP_203
BATCH_1618,EQUIP_265
BATCH_1619,EQUIP_98
BATCH_1620,EQUIP_156
BATCH_1621,EQUIP_217
BATCH_1622,EQUIP_265
BATCH_1623,EQUIP_232
BATCH_1624,EQUIP_93
BATCH_1625,EQUIP_280
BATCH_1626,EQUIP_231
BATCH_1627,EQUIP_104
BATCH_1628,EQUIP_166
BATCH_1629,EQUIP_84
BATCH_1630,EQUIP_59
BATCH_1631,EQUIP_44
BATCH_1632,EQUIP_262
BATCH_1633,EQUIP_195
BATCH_1634,EQUIP_172
BATCH_1635,EQUIP_84
BATCH_1636,EQUIP_27
BATCH_1637,EQUIP_229
BATCH_1638,EQUIP_68
BATCH_1639,EQUIP_130
BATCH_1640,EQUIP_256
BATCH_1641,EQUIP_253
BATCH_1642,EQUIP_244
BATCH_1643,EQUIP_4
BATCH_1644,EQUIP_286
BATCH_1645,EQUIP_76
BATCH_1646,EQUIP_75
BATCH_1647,EQUIP_153
BATCH_1648,EQUIP_214
BATCH_1649,EQUIP_294
BATCH_1650,EQUIP_234
BATCH_1651,EQUIP_19
BATCH_1652,EQUIP_189
BATCH_1653,EQUIP_219
BATCH_1654,EQUIP_242
BATCH_1655,EQUIP_141
BATCH_1656,EQUIP_108
BATCH_1657,EQUIP_56
BATCH_1658,EQUIP_271
BATCH_1659,EQUIP_148
BATCH_1660,EQUIP_133
BATCH_1661,EQUIP_182
BATCH_1662,EQUIP_255
BATCH_1663,EQUIP_253
BATCH_1664,EQUIP_120
BATCH_1665,EQUIP_1
BATCH_1666,EQUIP_61
BATCH_1667,EQUIP_213
BATCH_1668,EQUIP_287
BATCH_1669,EQUIP_104
BATCH_1670,EQUIP_35
BATCH_1671,EQUIP_166
BATCH_1672,EQUIP_171
BATCH_1673,EQUIP_15
BATCH_1674,EQUIP_174
BATCH_1675,EQUIP_243
BATCH_1676,EQUIP_247
BATCH_1677,EQUIP_275
BATCH_1678,EQUIP_212
BATCH_1679,EQUIP_267
BATCH_1680,EQUIP_162
BATCH_1681,EQUIP_296
BATCH_1682,EQUIP_182
BATCH_1683,EQUIP_16
BATCH_1684,EQUIP_85
BATCH_1685,EQUIP_60
BATCH_1686,EQUIP_162
BATCH_1687,EQUIP_45
BATCH_1688,EQUIP_155
BATCH_1689,EQUIP_58
BATCH_1690,EQUIP_48
BATCH_1691,EQUIP_248
BATCH_1692,EQUIP_175
BATCH_1693,EQUIP_269
BATCH_1694,EQUIP_51
BATCH_1695,EQUIP_68
BATCH_1696,EQUIP_199
BATCH_1697,EQUIP_160
BATCH_1698,EQUIP_45
BATCH_1699,EQUIP_53
BATCH_1700,EQUIP_160
BATCH_1701,EQUIP_108
BATCH_1702,EQUIP_142
BATCH_1703,EQUIP_61
BATCH_1704,EQUIP_59
BATCH_1705,EQUIP_53
BATCH_1706,EQUIP_164
BATCH_1707,EQUIP_146
BATCH_1708,EQUIP_160
BATCH_1709,EQUIP_26
BATCH_1710,EQUIP_26
BATCH_1711,EQUIP_219
BATCH_1712,EQUIP_229
BATCH_1713,EQUIP_102
BATCH_1714,EQUIP_274
BATCH_1715,EQUIP_291
BATCH_1716,EQUIP_240
BATCH_1717,EQUIP_239
BATCH_1718,EQUIP_74
BATCH_1719,EQUIP_187
BATCH_1720,EQUIP_170
BATCH_1721,EQUIP_16
BATCH_1722,EQUIP_246
BATCH_1723,EQUIP_179
BATCH_1724,EQUIP_53
BATCH_1725,EQUIP_167
BATCH_1726,EQUIP_155
BATCH_1727,EQUIP_212
BATCH_1728,EQUIP_82
BATCH_1729,EQUIP_175
BATCH_1730,EQUIP_223
BATCH_1731,EQUIP_121
BATCH_1732,EQUIP_294
BATCH_1733,EQUIP_238
BATCH_1734,EQUIP_228
BATCH_1735,EQUIP_36
BATCH_1736,EQUIP_195
BATCH_1737,EQUIP_32
BATCH_1738,EQUIP_298
BATCH_1739,EQUIP_1
BATCH_1740,EQUIP_232
BATCH_1741,EQUIP_296
BATCH_1742,EQUIP_163
BATCH_1743,EQUIP_156
BATCH_1744,EQUIP_177
BATCH_1745,EQUIP_262
BATCH_1746,EQUIP_32
BATCH_1747,EQUIP_1
BATCH_1748,EQUIP_184
BATCH_1749,EQUIP_121
BATCH_1750,EQUIP_163
BATCH_1751,EQUIP_223
BATCH_1752,EQUIP_244
BATCH_1753,EQUIP_185
BATCH_1754,EQUIP_65
BATCH_1755,EQUIP_9
BATCH_1756,EQUIP_224
BATCH_1757,EQUIP_213
BATCH_1758,EQUIP_218
BATCH_1759,EQUIP_218
BATCH_1760,EQUIP_116
BATCH_1761,EQUIP_296
BATCH_1762,EQUIP_257
BATCH_1763,EQUIP_296
BATCH_1764,EQUIP_291
BATCH_1765,EQUIP_298
BATCH_1766,EQUIP_270
BATCH_1767,EQUIP_239
BATCH_1768,EQUIP_46
BATCH_1769,EQUIP_40
BATCH_1770,EQUIP_297
BATCH_1771,EQUIP_176
BATCH_1772,EQUIP_233
BATCH_1773,EQUIP_170
BATCH_1774,EQUIP_151
BATCH_1775,EQUIP_156
BATCH_1776,EQUIP_243
BATCH_1777,EQUIP_150
BATCH_1778,EQUIP_147
BATCH_1779,EQUIP_40
BATCH_1780,EQUIP_144
BATCH_1781,EQUIP_58
BATCH_1782,EQUIP_78
BATCH_1783,EQUIP_90
BATCH_1784,EQUIP_93
BATCH_1785,EQUIP_176
BATCH_1786,EQUIP_79
BATCH_1787,EQUIP_212
BATCH_1788,EQUIP_226
BATCH_1789,EQUIP_296
BATCH_1790,EQUIP_136
BATCH_1791,EQUIP_238
BATCH_1792,EQUIP_273
BATCH_1793,EQUIP_200
BATCH_1794,EQUIP_223
BATCH_1795,EQUIP_230
BATCH_1796,EQUIP_272
BATCH_1797,EQUIP_273
BATCH_1798,EQUIP_222
BATCH_1799,EQUIP_172
BATCH_1800,EQUIP_131
BATCH_1801,EQUIP_124
BATCH_1802,EQUIP_100
BATCH_1803,EQUIP_93
BATCH_1804,EQUIP_5
BATCH_1805,EQUIP_51
BATCH_1806,EQUIP_180
BATCH_1807,EQUIP_99
BATCH_1808,EQUIP_30
BATCH_1809,EQUIP_112
