BatchID,MaterialID
BATCH_1016,MAT_1520
BATCH_1017,MAT_183
BATCH_1018,MAT_927
BATCH_1019,MAT_3082
BATCH_1020,MAT_2737
BATCH_1021,MAT_3977
BATCH_1022,MAT_250
BATCH_1023,MAT_3956
BATCH_1024,MAT_2346
BATCH_1025,MAT_1618
BATCH_1026,MAT_3689
BATCH_1027,MAT_493
BATCH_1028,MAT_3982
BATCH_1029,MAT_175
BATCH_1030,MAT_828
BATCH_1031,MAT_1310
BATCH_1032,MAT_357
BATCH_1033,MAT_1336
BATCH_1034,MAT_3222
BATCH_1035,MAT_3202
BATCH_1036,MAT_608
BATCH_1037,MAT_3789
BATCH_1038,MAT_3219
BATCH_1039,MAT_3596
BATCH_1040,MAT_2344
BATCH_1041,MAT_1129
BATCH_1042,MAT_159
BATCH_1043,MAT_2829
BATCH_1044,MAT_3772
BATCH_1045,MAT_1384
BATCH_1046,MAT_3516
BATCH_1047,MAT_551
BATCH_1048,MAT_3171
BATCH_1049,MAT_2478
BATCH_1050,MAT_866
BATCH_1051,MAT_3553
BATCH_1052,MAT_3242
BATCH_1053,MAT_1653
BATCH_1054,MAT_3602
BATCH_1055,MAT_3585
BATCH_1056,MAT_136
BATCH_1057,MAT_2887
BATCH_1058,MAT_2069
BATCH_1059,MAT_2791
BATCH_1060,MAT_2434
BATCH_1061,MAT_2404
BATCH_1062,MAT_3432
BATCH_1063,MAT_1168
BATCH_1064,MAT_3498
BATCH_1065,MAT_3511
BATCH_1066,MAT_1103
BATCH_1067,MAT_3542
BATCH_1068,MAT_1942
BATCH_1069,MAT_917
BATCH_1070,MAT_2920
BATCH_1071,MAT_3668
BATCH_1072,MAT_1033
BATCH_1073,MAT_3377
BATCH_1074,MAT_31
BATCH_1075,MAT_2300
BATCH_1076,MAT_1223
BATCH_1077,MAT_1378
BATCH_1078,MAT_1070
BATCH_1079,MAT_772
BATCH_1080,MAT_3686
BATCH_1081,MAT_2706
BATCH_1082,MAT_2685
BATCH_1083,MAT_3715
BATCH_1084,MAT_2389
BATCH_1085,MAT_1406
BATCH_1086,MAT_2615
BATCH_1087,MAT_2078
BATCH_1088,MAT_742
BATCH_1089,MAT_3035
BATCH_1090,MAT_3125
BATCH_1091,MAT_2681
BATCH_1092,MAT_3049
BATCH_1093,MAT_1523
BATCH_1094,MAT_3487
BATCH_1095,MAT_2377
BATCH_1096,MAT_2050
BATCH_1097,MAT_2171
BATCH_1098,MAT_563
BATCH_1099,MAT_3658
BATCH_1100,MAT_3191
BATCH_1101,MAT_1284
BATCH_1102,MAT_1121
BATCH_1103,MAT_2361
BATCH_1104,MAT_531
BATCH_1105,MAT_1653
BATCH_1106,MAT_20
BATCH_1107,MAT_3892
BATCH_1108,MAT_781
BATCH_1109,MAT_927
BATCH_1110,MAT_529
BATCH_1111,MAT_685
BATCH_1112,MAT_3885
BATCH_1113,MAT_2443
BATCH_1114,MAT_1404
BATCH_1115,MAT_676
BATCH_1116,MAT_2979
BATCH_1117,MAT_2416
BATCH_1118,MAT_2913
BATCH_1119,MAT_3591
BATCH_1120,MAT_2553
BATCH_1121,MAT_2712
BATCH_1122,MAT_198
BATCH_1123,MAT_1558
BATCH_1124,MAT_2875
BATCH_1125,MAT_1234
BATCH_1126,MAT_1106
BATCH_1127,MAT_1716
BATCH_1128,MAT_1158
BATCH_1129,MAT_814
BATCH_1130,MAT_3406
BATCH_1131,MAT_2882
BATCH_1132,MAT_2246
BATCH_1133,MAT_1355
BATCH_1134,MAT_3715
BATCH_1135,MAT_611
BATCH_1136,MAT_2964
BATCH_1137,MAT_2640
BATCH_1138,MAT_1082
BATCH_1139,MAT_3581
BATCH_1140,MAT_3284
BATCH_1141,MAT_390
BATCH_1142,MAT_3490
BATCH_1143,MAT_1347
BATCH_1144,MAT_3599
BATCH_1145,MAT_750
BATCH_1146,MAT_1114
BATCH_1147,MAT_3277
BATCH_1148,MAT_464
BATCH_1149,MAT_3861
BATCH_1150,MAT_3287
BATCH_1151,MAT_2504
BATCH_1152,MAT_3534
BATCH_1153,MAT_1979
BATCH_1154,MAT_1806
BATCH_1155,MAT_51
BATCH_1156,MAT_3144
BATCH_1157,MAT_918
BATCH_1158,MAT_2143
BATCH_1159,MAT_1773
BATCH_1160,MAT_1417
BATCH_1161,MAT_609
BATCH_1162,MAT_48
BATCH_1163,MAT_3477
BATCH_1164,MAT_307
BATCH_1165,MAT_1356
BATCH_1166,MAT_2255
BATCH_1167,MAT_323
BATCH_1168,MAT_1836
BATCH_1169,MAT_1295
BATCH_1170,MAT_421
BATCH_1171,MAT_2250
BATCH_1172,MAT_3646
BATCH_1173,MAT_3893
BATCH_1174,MAT_3345
BATCH_1175,MAT_2295
BATCH_1176,MAT_2936
BATCH_1177,MAT_468
BATCH_1178,MAT_9
BATCH_1179,MAT_2244
BATCH_1180,MAT_188
BATCH_1181,MAT_439
BATCH_1182,MAT_495
BATCH_1183,MAT_2936
BATCH_1184,MAT_191
BATCH_1185,MAT_3163
BATCH_1186,MAT_552
BATCH_1187,MAT_2267
BATCH_1188,MAT_3787
BATCH_1189,MAT_2834
BATCH_1190,MAT_425
BATCH_1191,MAT_2065
BATCH_1192,MAT_1121
BATCH_1193,MAT_1855
BATCH_1194,MAT_1225
BATCH_1195,MAT_2916
BATCH_1196,MAT_823
BATCH_1197,MAT_2813
BATCH_1198,MAT_2910
BATCH_1199,MAT_2064
BATCH_1200,MAT_2910
BATCH_1201,MAT_1968
BATCH_1202,MAT_2762
BATCH_1203,MAT_1172
BATCH_1204,MAT_437
BATCH_1205,MAT_2746
BATCH_1206,MAT_1174
BATCH_1207,MAT_2829
BATCH_1208,MAT_133
BATCH_1209,MAT_2524
BATCH_1210,MAT_3041
BATCH_1211,MAT_2093
BATCH_1212,MAT_3795
BATCH_1213,MAT_3957
BATCH_1214,MAT_832
BATCH_1215,MAT_3400
BATCH_1216,MAT_3093
BATCH_1217,MAT_3180
BATCH_1218,MAT_1839
BATCH_1219,MAT_766
BATCH_1220,MAT_1546
BATCH_1221,MAT_1083
BATCH_1222,MAT_24
BATCH_1223,MAT_164
BATCH_1224,MAT_3169
BATCH_1225,MAT_2010
BATCH_1226,MAT_3212
BATCH_1227,MAT_3920
BATCH_1228,MAT_653
BATCH_1229,MAT_377
BATCH_1230,MAT_2718
BATCH_1231,MAT_895
BATCH_1232,MAT_2300
BATCH_1233,MAT_470
BATCH_1234,MAT_3705
BATCH_1235,MAT_3928
BATCH_1236,MAT_1563
BATCH_1237,MAT_2966
BATCH_1238,MAT_3368
BATCH_1239,MAT_1826
BATCH_1240,MAT_1313
BATCH_1241,MAT_686
BATCH_1242,MAT_2568
BATCH_1243,MAT_3543
BATCH_1244,MAT_843
BATCH_1245,MAT_2649
BATCH_1246,MAT_98
BATCH_1247,MAT_359
BATCH_1248,MAT_2286
BATCH_1249,MAT_3732
BATCH_1250,MAT_2582
BATCH_1251,MAT_1596
BATCH_1252,MAT_2628
BATCH_1253,MAT_187
BATCH_1254,MAT_3802
BATCH_1255,MAT_2485
BATCH_1256,MAT_1563
BATCH_1257,MAT_1942
BATCH_1258,MAT_3059
BATCH_1259,MAT_1209
BATCH_1260,MAT_3922
BATCH_1261,MAT_580
BATCH_1262,MAT_2444
BATCH_1263,MAT_1249
BATCH_1264,MAT_868
BATCH_1265,MAT_584
BATCH_1266,MAT_796
BATCH_1267,MAT_3491
BATCH_1268,MAT_1890
BATCH_1269,MAT_2752
BATCH_1270,MAT_2973
BATCH_1271,MAT_1463
BATCH_1272,MAT_410
BATCH_1273,MAT_1302
BATCH_1274,MAT_2841
BATCH_1275,MAT_1493
BATCH_1276,MAT_20
BATCH_1277,MAT_2918
BATCH_1278,MAT_3442
BATCH_1279,MAT_3596
BATCH_1280,MAT_3174
BATCH_1281,MAT_720
BATCH_1282,MAT_3518
BATCH_1283,MAT_1079
BATCH_1284,MAT_2980
BATCH_1285,MAT_2588
BATCH_1286,MAT_1660
BATCH_1287,MAT_2260
BATCH_1288,MAT_1934
BATCH_1289,MAT_1608
BATCH_1290,MAT_549
BATCH_1291,MAT_1626
BATCH_1292,MAT_3474
BATCH_1293,MAT_575
BATCH_1294,MAT_3886
BATCH_1295,MAT_3015
BATCH_1296,MAT_166
BATCH_1297,MAT_258
BATCH_1298,MAT_2739
BATCH_1299,MAT_1590
BATCH_1300,MAT_164
BATCH_1301,MAT_2596
BATCH_1302,MAT_2371
BATCH_1303,MAT_2678
BATCH_1304,MAT_2117
BATCH_1305,MAT_2116
BATCH_1306,MAT_1995
BATCH_1307,MAT_2056
BATCH_1308,MAT_316
BATCH_1309,MAT_616
BATCH_1310,MAT_2708
BATCH_1311,MAT_2951
BATCH_1312,MAT_1963
BATCH_1313,MAT_92
BATCH_1314,MAT_2427
BATCH_1315,MAT_161
BATCH_1316,MAT_1058
BATCH_1317,MAT_2455
BATCH_1318,MAT_3880
BATCH_1319,MAT_3553
BATCH_1320,MAT_2462
BATCH_1321,MAT_2553
BATCH_1322,MAT_2967
BATCH_1323,MAT_2444
BATCH_1324,MAT_1579
BATCH_1325,MAT_2142
BATCH_1326,MAT_2481
BATCH_1327,MAT_3596
BATCH_1328,MAT_382
BATCH_1329,MAT_3390
BATCH_1330,MAT_2139
BATCH_1331,MAT_2858
BATCH_1332,MAT_3235
BATCH_1333,MAT_401
BATCH_1334,MAT_3137
BATCH_1335,MAT_1161
BATCH_1336,MAT_1056
BATCH_1337,MAT_2368
BATCH_1338,MAT_1537
BATCH_1339,MAT_1675
BATCH_1340,MAT_2669
BATCH_1341,MAT_1735
BATCH_1342,MAT_2788
BATCH_1343,MAT_2262
BATCH_1344,MAT_2291
BATCH_1345,MAT_2367
BATCH_1346,MAT_3014
BATCH_1347,MAT_3064
BATCH_1348,MAT_411
BATCH_1349,MAT_3281
BATCH_1350,MAT_659
BATCH_1351,MAT_3295
BATCH_1352,MAT_3793
BATCH_1353,MAT_1078
BATCH_1354,MAT_2968
BATCH_1355,MAT_2515
BATCH_1356,MAT_3874
BATCH_1357,MAT_1799
BATCH_1358,MAT_1172
BATCH_1359,MAT_2113
BATCH_1360,MAT_2761
BATCH_1361,MAT_3997
BATCH_1362,MAT_3194
BATCH_1363,MAT_1661
BATCH_1364,MAT_3019
BATCH_1365,MAT_2252
BATCH_1366,MAT_3748
BATCH_1367,MAT_927
BATCH_1368,MAT_3809
BATCH_1369,MAT_717
BATCH_1370,MAT_297
BATCH_1371,MAT_3289
BATCH_1372,MAT_3331
BATCH_1373,MAT_3957
BATCH_1374,MAT_3103
BATCH_1375,MAT_2792
BATCH_1376,MAT_1975
BATCH_1377,MAT_2596
BATCH_1378,MAT_3278
BATCH_1379,MAT_2116
BATCH_1380,MAT_1017
BATCH_1381,MAT_312
BATCH_1382,MAT_1286
BATCH_1383,MAT_1103
BATCH_1384,MAT_2044
BATCH_1385,MAT_3575
BATCH_1386,MAT_3420
BATCH_1387,MAT_639
BATCH_1388,MAT_2769
BATCH_1389,MAT_3131
BATCH_1390,MAT_1521
BATCH_1391,MAT_3559
BATCH_1392,MAT_1148
BATCH_1393,MAT_526
BATCH_1394,MAT_1960
BATCH_1395,MAT_1613
BATCH_1396,MAT_4000
BATCH_1397,MAT_1293
BATCH_1398,MAT_1555
BATCH_1399,MAT_2510
BATCH_1400,MAT_972
BATCH_1401,MAT_1499
BATCH_1402,MAT_1717
BATCH_1403,MAT_3500
BATCH_1404,MAT_2341
BATCH_1405,MAT_3335
BATCH_1406,MAT_2275
BATCH_1407,MAT_598
BATCH_1408,MAT_724
BATCH_1409,MAT_2188
BATCH_1410,MAT_1229
BATCH_1411,MAT_196
BATCH_1412,MAT_246
BATCH_1413,MAT_3437
BATCH_1414,MAT_1065
BATCH_1415,MAT_3817
BATCH_1416,MAT_497
BATCH_1417,MAT_2363
BATCH_1418,MAT_715
BATCH_1419,MAT_2758
BATCH_1420,MAT_3644
BATCH_1421,MAT_1900
BATCH_1422,MAT_2624
BATCH_1423,MAT_1658
BATCH_1424,MAT_935
BATCH_1425,MAT_2910
BATCH_1426,MAT_1112
BATCH_1427,MAT_3064
BATCH_1428,MAT_1696
BATCH_1429,MAT_513
BATCH_1430,MAT_3853
BATCH_1431,MAT_863
BATCH_1432,MAT_262
BATCH_1433,MAT_3158
BATCH_1434,MAT_426
BATCH_1435,MAT_2683
BATCH_1436,MAT_3022
BATCH_1437,MAT_538
BATCH_1438,MAT_144
BATCH_1439,MAT_3540
BATCH_1440,MAT_3830
BATCH_1441,MAT_3972
BATCH_1442,MAT_2585
BATCH_1443,MAT_1782
BATCH_1444,MAT_1269
BATCH_1445,MAT_3297
BATCH_1446,MAT_1689
BATCH_1447,MAT_1
BATCH_1448,MAT_1409
BATCH_1449,MAT_2818
BATCH_1450,MAT_1228
BATCH_1451,MAT_2446
BATCH_1452,MAT_1531
BATCH_1453,MAT_1791
BATCH_1454,MAT_3394
BATCH_1455,MAT_1730
BATCH_1456,MAT_1167
BATCH_1457,MAT_1692
BATCH_1458,MAT_560
BATCH_1459,MAT_2531
BATCH_1460,MAT_770
BATCH_1461,MAT_3972
BATCH_1462,MAT_1156
BATCH_1463,MAT_2979
BATCH_1464,MAT_61
BATCH_1465,MAT_1277
BATCH_1466,MAT_2855
BATCH_1467,MAT_230
BATCH_1468,MAT_2225
BATCH_1469,MAT_3348
BATCH_1470,MAT_3992
BATCH_1471,MAT_3159
BATCH_1472,MAT_816
BATCH_1473,MAT_2135
BATCH_1474,MAT_1594
BATCH_1475,MAT_650
BATCH_1476,MAT_2134
BATCH_1477,MAT_814
BATCH_1478,MAT_3987
BATCH_1479,MAT_1330
BATCH_1480,MAT_2395
BATCH_1481,MAT_37
BATCH_1482,MAT_2820
BATCH_1483,MAT_1019
BATCH_1484,MAT_3813
BATCH_1485,MAT_1457
BATCH_1486,MAT_3242
BATCH_1487,MAT_1298
BATCH_1488,MAT_3300
BATCH_1489,MAT_2824
BATCH_1490,MAT_1027
BATCH_1491,MAT_2290
BATCH_1492,MAT_778
BATCH_1493,MAT_1326
BATCH_1494,MAT_657
BATCH_1495,MAT_1212
BATCH_1496,MAT_3
BATCH_1497,MAT_3006
BATCH_1498,MAT_3179
BATCH_1499,MAT_2697
BATCH_1500,MAT_2147
BATCH_1501,MAT_632
BATCH_1502,MAT_2626
BATCH_1503,MAT_2699
BATCH_1504,MAT_732
BATCH_1505,MAT_785
BATCH_1506,MAT_2695
BATCH_1507,MAT_202
BATCH_1508,MAT_54
BATCH_1509,MAT_1918
BATCH_1510,MAT_3046
BATCH_1511,MAT_3374
BATCH_1512,MAT_3008
BATCH_1513,MAT_3870
BATCH_1514,MAT_415
BATCH_1515,MAT_777
BATCH_1516,MAT_2335
BATCH_1517,MAT_3069
BATCH_1518,MAT_3139
BATCH_1519,MAT_2878
BATCH_1520,MAT_684
BATCH_1521,MAT_1383
BATCH_1522,MAT_3824
BATCH_1523,MAT_1330
BATCH_1524,MAT_3384
BATCH_1525,MAT_2307
BATCH_1526,MAT_3794
BATCH_1527,MAT_1833
BATCH_1528,MAT_1166
BATCH_1529,MAT_3647
BATCH_1530,MAT_880
BATCH_1531,MAT_3765
BATCH_1532,MAT_3793
BATCH_1533,MAT_1886
BATCH_1534,MAT_1504
BATCH_1535,MAT_3323
BATCH_1536,MAT_2331
BATCH_1537,MAT_3248
BATCH_1538,MAT_3357
BATCH_1539,MAT_154
BATCH_1540,MAT_322
BATCH_1541,MAT_1426
BATCH_1542,MAT_3563
BATCH_1543,MAT_2597
BATCH_1544,MAT_1249
BATCH_1545,MAT_2314
BATCH_1546,MAT_628
BATCH_1547,MAT_3978
BATCH_1548,MAT_2068
BATCH_1549,MAT_3221
BATCH_1550,MAT_339
BATCH_1551,MAT_2246
BATCH_1552,MAT_2056
BATCH_1553,MAT_3122
BATCH_1554,MAT_1999
BATCH_1555,MAT_2299
BATCH_1556,MAT_1009
BATCH_1557,MAT_1325
BATCH_1558,MAT_461
BATCH_1559,MAT_1427
BATCH_1560,MAT_3153
BATCH_1561,MAT_2525
BATCH_1562,MAT_184
BATCH_1563,MAT_639
BATCH_1564,MAT_461
BATCH_1565,MAT_3559
BATCH_1566,MAT_1250
BATCH_1567,MAT_857
BATCH_1568,MAT_2239
BATCH_1569,MAT_1979
BATCH_1570,MAT_2848
BATCH_1571,MAT_2388
BATCH_1572,MAT_698
BATCH_1573,MAT_218
BATCH_1574,MAT_273
BATCH_1575,MAT_3541
BATCH_1576,MAT_947
BATCH_1577,MAT_3703
BATCH_1578,MAT_361
BATCH_1579,MAT_2297
BATCH_1580,MAT_3778
BATCH_1581,MAT_1612
BATCH_1582,MAT_2803
BATCH_1583,MAT_968
BATCH_1584,MAT_2564
BATCH_1585,MAT_3868
BATCH_1586,MAT_622
BATCH_1587,MAT_360
BATCH_1588,MAT_1710
BATCH_1589,MAT_3976
BATCH_1590,MAT_1840
BATCH_1591,MAT_2380
BATCH_1592,MAT_3534
BATCH_1593,MAT_3726
BATCH_1594,MAT_2688
BATCH_1595,MAT_278
BATCH_1596,MAT_755
BATCH_1597,MAT_2979
BATCH_1598,MAT_3938
BATCH_1599,MAT_623
BATCH_1600,MAT_757
BATCH_1601,MAT_2481
BATCH_1602,MAT_946
BATCH_1603,MAT_2819
BATCH_1604,MAT_3466
BATCH_1605,MAT_754
BATCH_1606,MAT_671
BATCH_1607,MAT_3132
BATCH_1608,MAT_912
BATCH_1609,MAT_3104
BATCH_1610,MAT_3552
BATCH_1611,MAT_3551
BATCH_1612,MAT_1659
BATCH_1613,MAT_2950
BATCH_1614,MAT_2433
BATCH_1615,MAT_2133
BATCH_1616,MAT_3596
BATCH_1617,MAT_3012
BATCH_1618,MAT_3135
BATCH_1619,MAT_1193
BATCH_1620,MAT_3169
BATCH_1621,MAT_1206
BATCH_1622,MAT_3702
BATCH_1623,MAT_371
BATCH_1624,MAT_3190
BATCH_1625,MAT_555
BATCH_1626,MAT_103
BATCH_1627,MAT_3615
BATCH_1628,MAT_2834
BATCH_1629,MAT_2943
BATCH_1630,MAT_2893
BATCH_1631,MAT_2146
BATCH_1632,MAT_2508
BATCH_1633,MAT_180
BATCH_1634,MAT_2317
BATCH_1635,MAT_3559
BATCH_1636,MAT_1719
BATCH_1637,MAT_1183
BATCH_1638,MAT_3934
BATCH_1639,MAT_51
BATCH_1640,MAT_2227
BATCH_1641,MAT_975
BATCH_1642,MAT_1859
BATCH_1643,MAT_1003
BATCH_1644,MAT_3360
BATCH_1645,MAT_226
BATCH_1646,MAT_3498
BATCH_1647,MAT_1357
BATCH_1648,MAT_731
BATCH_1649,MAT_3225
BATCH_1650,MAT_3070
BATCH_1651,MAT_382
BATCH_1652,MAT_3677
BATCH_1653,MAT_3455
BATCH_1654,MAT_552
BATCH_1655,MAT_1349
BATCH_1656,MAT_2851
BATCH_1657,MAT_2341
BATCH_1658,MAT_360
BATCH_1659,MAT_1750
BATCH_1660,MAT_2153
BATCH_1661,MAT_3798
BATCH_1662,MAT_2129
BATCH_1663,MAT_3310
BATCH_1664,MAT_2903
BATCH_1665,MAT_485
BATCH_1666,MAT_3021
BATCH_1667,MAT_1696
BATCH_1668,MAT_3302
BATCH_1669,MAT_2827
BATCH_1670,MAT_1261
BATCH_1671,MAT_3142
BATCH_1672,MAT_1399
BATCH_1673,MAT_3409
BATCH_1674,MAT_3778
BATCH_1675,MAT_3266
BATCH_1676,MAT_637
BATCH_1677,MAT_3670
BATCH_1678,MAT_3801
BATCH_1679,MAT_1227
BATCH_1680,MAT_2275
BATCH_1681,MAT_2808
BATCH_1682,MAT_272
BATCH_1683,MAT_1390
BATCH_1684,MAT_2339
BATCH_1685,MAT_3542
BATCH_1686,MAT_2908
BATCH_1687,MAT_2036
BATCH_1688,MAT_886
BATCH_1689,MAT_1533
BATCH_1690,MAT_1818
BATCH_1691,MAT_3707
BATCH_1692,MAT_3784
BATCH_1693,MAT_1272
BATCH_1694,MAT_3368
BATCH_1695,MAT_841
BATCH_1696,MAT_2924
BATCH_1697,MAT_3819
BATCH_1698,MAT_1366
BATCH_1699,MAT_2133
BATCH_1700,MAT_93
BATCH_1701,MAT_1315
BATCH_1702,MAT_2181
BATCH_1703,MAT_1117
BATCH_1704,MAT_63
BATCH_1705,MAT_847
BATCH_1706,MAT_1111
BATCH_1707,MAT_2352
BATCH_1708,MAT_2512
BATCH_1709,MAT_533
BATCH_1710,MAT_434
BATCH_1711,MAT_1606
BATCH_1712,MAT_2525
BATCH_1713,MAT_2921
BATCH_1714,MAT_322
BATCH_1715,MAT_540
BATCH_1716,MAT_399
BATCH_1717,MAT_1928
BATCH_1718,MAT_3528
BATCH_1719,MAT_1606
BATCH_1720,MAT_3231
BATCH_1721,MAT_268
BATCH_1722,MAT_1890
BATCH_1723,MAT_2476
BATCH_1724,MAT_1662
BATCH_1725,MAT_2278
BATCH_1726,MAT_2183
BATCH_1727,MAT_978
BATCH_1728,MAT_3990
BATCH_1729,MAT_853
BATCH_1730,MAT_2324
BATCH_1731,MAT_709
BATCH_1732,MAT_3428
BATCH_1733,MAT_1333
BATCH_1734,MAT_722
BATCH_1735,MAT_2451
BATCH_1736,MAT_1342
BATCH_1737,MAT_371
BATCH_1738,MAT_3700
BATCH_1739,MAT_3101
BATCH_1740,MAT_2177
BATCH_1741,MAT_1832
BATCH_1742,MAT_1228
BATCH_1743,MAT_3763
BATCH_1744,MAT_366
BATCH_1745,MAT_1656
BATCH_1746,MAT_1513
BATCH_1747,MAT_2881
BATCH_1748,MAT_450
BATCH_1749,MAT_1769
BATCH_1750,MAT_2916
BATCH_1751,MAT_2233
BATCH_1752,MAT_570
BATCH_1753,MAT_3441
BATCH_1754,MAT_551
BATCH_1755,MAT_590
BATCH_1756,MAT_3994
BATCH_1757,MAT_3524
BATCH_1758,MAT_2553
BATCH_1759,MAT_2262
BATCH_1760,MAT_762
BATCH_1761,MAT_2041
BATCH_1762,MAT_1103
BATCH_1763,MAT_1504
BATCH_1764,MAT_1980
BATCH_1765,MAT_1973
BATCH_1766,MAT_3520
BATCH_1767,MAT_2118
BATCH_1768,MAT_1005
BATCH_1769,MAT_2802
BATCH_1770,MAT_1280
BATCH_1771,MAT_2192
BATCH_1772,MAT_2100
BATCH_1773,MAT_1725
BATCH_1774,MAT_1185
BATCH_1775,MAT_2978
BATCH_1776,MAT_2369
BATCH_1777,MAT_3314
BATCH_1778,MAT_1986
BATCH_1779,MAT_3488
BATCH_1780,MAT_1128
BATCH_1781,MAT_2474
BATCH_1782,MAT_2700
BATCH_1783,MAT_1071
BATCH_1784,MAT_3275
BATCH_1785,MAT_346
BATCH_1786,MAT_3431
BATCH_1787,MAT_3156
BATCH_1788,MAT_2974
BATCH_1789,MAT_3008
BATCH_1790,MAT_3095
BATCH_1791,MAT_1634
BATCH_1792,MAT_958
BATCH_1793,MAT_1944
BATCH_1794,MAT_49
BATCH_1795,MAT_1565
BATCH_1796,MAT_2798
BATCH_1797,MAT_2611
BATCH_1798,MAT_2501
BATCH_1799,MAT_1108
BATCH_1800,MAT_2681
BATCH_1801,MAT_3008
BATCH_1802,MAT_2130
BATCH_1803,MAT_1284
BATCH_1804,MAT_3407
BATCH_1805,MAT_2152
BATCH_1806,MAT_899
BATCH_1807,MAT_140
BATCH_1808,MAT_3845
BATCH_1809,MAT_3894
BATCH_1810,MAT_354
BATCH_1811,MAT_3290
BATCH_1812,MAT_1038
BATCH_1813,MAT_2617
BATCH_1814,MAT_3152
BATCH_1815,MAT_1055
BATCH_1816,MAT_3184
BATCH_1817,MAT_247
BATCH_1818,MAT_729
BATCH_1819,MAT_2500
BATCH_1820,MAT_445
BATCH_1821,MAT_895
BATCH_1822,MAT_2931
BATCH_1823,MAT_289
BATCH_1824,MAT_77
BATCH_1825,MAT_3822
BATCH_1826,MAT_621
BATCH_1827,MAT_2354
BATCH_1828,MAT_1959
BATCH_1829,MAT_2213
BATCH_1830,MAT_497
BATCH_1831,MAT_1366
BATCH_1832,MAT_2590
BATCH_1833,MAT_3496
BATCH_1834,MAT_3115
BATCH_1835,MAT_724
BATCH_1836,MAT_2707
BATCH_1837,MAT_3672
BATCH_1838,MAT_1993
BATCH_1839,MAT_3012
BATCH_1840,MAT_104
BATCH_1841,MAT_2004
BATCH_1842,MAT_2636
BATCH_1843,MAT_3960
BATCH_1844,MAT_1384
BATCH_1845,MAT_868
BATCH_1846,MAT_3851
BATCH_1847,MAT_611
BATCH_1848,MAT_152
BATCH_1849,MAT_1931
BATCH_1850,MAT_59
BATCH_1851,MAT_3362
BATCH_1852,MAT_3422
BATCH_1853,MAT_468
BATCH_1854,MAT_259
BATCH_1855,MAT_1329
BATCH_1856,MAT_2236
BATCH_1857,MAT_3131
BATCH_1858,MAT_259
BATCH_1859,MAT_689
BATCH_1860,MAT_1797
BATCH_1861,MAT_547
BATCH_1862,MAT_3186
BATCH_1863,MAT_331
BATCH_1864,MAT_2895
BATCH_1865,MAT_1705
BATCH_1866,MAT_2836
BATCH_1867,MAT_2143
BATCH_1868,MAT_2501
BATCH_1869,MAT_2938
BATCH_1870,MAT_2569
BATCH_1871,MAT_2285
BATCH_1872,MAT_392
BATCH_1873,MAT_2079
BATCH_1874,MAT_1133
BATCH_1875,MAT_2807
BATCH_1876,MAT_2745
BATCH_1877,MAT_1168
BATCH_1878,MAT_2527
BATCH_1879,MAT_3033
BATCH_1880,MAT_648
BATCH_1881,MAT_291
BATCH_1882,MAT_1336
BATCH_1883,MAT_943
BATCH_1884,MAT_402
BATCH_1885,MAT_1539
BATCH_1886,MAT_1985
BATCH_1887,MAT_886
BATCH_1888,MAT_1530
BATCH_1889,MAT_2589
BATCH_1890,MAT_1376
BATCH_1891,MAT_245
BATCH_1892,MAT_1879
BATCH_1893,MAT_901
BATCH_1894,MAT_2368
BATCH_1895,MAT_1687
BATCH_1896,MAT_2424
BATCH_1897,MAT_60
BATCH_1898,MAT_1016
BATCH_1899,MAT_3653
BATCH_1900,MAT_3680
BATCH_1901,MAT_165
BATCH_1902,MAT_138
BATCH_1903,MAT_3317
BATCH_1904,MAT_2029
BATCH_1905,MAT_2840
BATCH_1906,MAT_544
BATCH_1907,MAT_66
BATCH_1908,MAT_2881
BATCH_1909,MAT_100
BATCH_1910,MAT_3581
BATCH_1911,MAT_2568
BATCH_1912,MAT_3525
BATCH_1913,MAT_2175
BATCH_1914,MAT_2860
BATCH_1915,MAT_3227
BATCH_1916,MAT_3014
BATCH_1917,MAT_3638
BATCH_1918,MAT_1907
BATCH_1919,MAT_718
BATCH_1920,MAT_2297
BATCH_1921,MAT_1372
BATCH_1922,MAT_3021
BATCH_1923,MAT_3085
BATCH_1924,MAT_1445
BATCH_1925,MAT_1136
BATCH_1926,MAT_1854
BATCH_1927,MAT_1926
BATCH_1928,MAT_3685
BATCH_1929,MAT_3277
BATCH_1930,MAT_772
BATCH_1931,MAT_3678
BATCH_1932,MAT_448
BATCH_1933,MAT_2033
BATCH_1934,MAT_3900
BATCH_1935,MAT_3972
BATCH_1936,MAT_1942
BATCH_1937,MAT_1195
BATCH_1938,MAT_3420
BATCH_1939,MAT_2371
BATCH_1940,MAT_1992
BATCH_1941,MAT_3449
BATCH_1942,MAT_2324
BATCH_1943,MAT_704
BATCH_1944,MAT_3977
BATCH_1945,MAT_608
BATCH_1946,MAT_2534
BATCH_1947,MAT_747
BATCH_1948,MAT_661
BATCH_1949,MAT_2354
BATCH_1950,MAT_756
BATCH_1951,MAT_2727
BATCH_1952,MAT_1528
BATCH_1953,MAT_2186
BATCH_1954,MAT_1658
BATCH_1955,MAT_3801
BATCH_1956,MAT_3997
BATCH_1957,MAT_1942
BATCH_1958,MAT_2732
BATCH_1959,MAT_1388
BATCH_1960,MAT_3688
BATCH_1961,MAT_479
BATCH_1962,MAT_1827
BATCH_1963,MAT_2491
